,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
7102,East York,Parkview Hill,43.7063972,-79.309937,Harvey's,43.71072995920288,-79.30883762217763,Fast Food Restaurant
7103,East York,Parkview Hill,43.7063972,-79.309937,St. Clair Ave E & O'Connor Dr,43.70523283448301,-79.31327432821826,Intersection
7104,East York,Parkview Hill,43.7063972,-79.309937,Venice Pizza,43.70592051370348,-79.31395663414658,Pizza Place
7105,East York,Parkview Hill,43.7063972,-79.309937,Harvey's,43.70813627814792,-79.3141045886623,Fast Food Restaurant
7106,East York,Parkview Hill,43.7063972,-79.309937,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891099,Athletics & Sports
7289,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
7290,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
7291,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
7292,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Tacos 101,43.656636132918166,-79.37696796225362,Taco Place
7293,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
7294,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Yonge-Dundas Square,43.65612487281648,-79.38062239854047,Plaza
7295,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Page One Cafe,43.65777161112601,-79.3760725691681,Café
7296,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
7297,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Salad King,43.65753339935103,-79.38158512115479,Thai Restaurant
7298,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,DAVIDsTEA,43.65647774613558,-79.38113451004028,Tea Room
7299,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
7300,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
7301,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Cineplex Cinemas Yonge-Dundas,43.65629115992916,-79.3803749656838,Movie Theater
7302,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
7303,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
7304,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Infuse Cafe,43.658068043552504,-79.38172645275614,Coffee Shop
7305,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
7306,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Banh Mi Boys,43.65918751861582,-79.3821314997463,Sandwich Place
7307,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Balzac's Coffee,43.65785440672277,-79.37919981155157,Café
7308,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,JOEY,43.6560936540828,-79.38187792357716,American Restaurant
7309,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Massey Hall,43.654194704753934,-79.37889126670004,Concert Hall
7310,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
7311,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Nordstrom,43.655041,-79.3809665,Clothing Store
7312,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,CF Toronto Eaton Centre,43.65450510177981,-79.3807598609529,Shopping Mall
7313,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
7314,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Urban Herbivore,43.65497185575342,-79.38085556030273,Vegetarian / Vegan Restaurant
7315,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Oakham Café,43.658077944767534,-79.37831497990125,Café
7316,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
7317,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Chipotle Mexican Grill,43.65648501759579,-79.38094490841218,Mexican Restaurant
7318,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
7319,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Tim Hortons,43.656755,-79.380512,Coffee Shop
7320,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
7321,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Winners,43.656452115184806,-79.38094456720667,Clothing Store
7322,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Doner Kebab House,43.658871627084466,-79.382107526143,Falafel Restaurant
7323,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
7324,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
7325,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Jack Astor's Bar & Grill,43.65654372500525,-79.38005894422531,Restaurant
7326,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
7327,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
7328,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Milestones Grill + Bar,43.65630763877396,-79.38082230024877,American Restaurant
7329,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
7330,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
7331,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
7332,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Crepe Delicious,43.654536488277245,-79.38088885547485,Food Court
7333,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
7334,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
7335,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Jugo Juice,43.65604685714169,-79.38049139064786,Juice Bar
7336,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore
7337,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
7338,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,LUSH,43.653557,-79.3804,Cosmetics Shop
7339,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Red Lobster,43.656328,-79.383621,Seafood Restaurant
7340,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,JOEY Eaton Centre,43.65540379999999,-79.38192889999999,Restaurant
7341,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,SEPHORA,43.65356,-79.380022,Cosmetics Shop
7342,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,DAVIDsTEA,43.65506981949658,-79.38059022205873,Tea Room
7343,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Starbucks,43.659912234806555,-79.37857502259658,Coffee Shop
7344,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Patties Express,43.657832414035745,-79.38183777062407,Caribbean Restaurant
7345,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,VIP Lounge & Billiards Club,43.65890706254418,-79.38204156762882,Bar
7346,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
7347,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,MUJI,43.656024,-79.383284,Miscellaneous Shop
7348,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
7349,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
7350,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Roots,43.65361341708363,-79.38024401664734,Clothing Store
7351,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
7352,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
7353,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
7354,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
7355,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
7356,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Starbucks,43.653707965659,-79.37978782931185,Coffee Shop
7357,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
7358,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
7359,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Fine Asian Bowl,43.65534120847772,-79.38032614654341,Vietnamese Restaurant
7360,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Ali Basha Cafè,43.6566897,-79.3754589,Hookah Bar
7361,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,HomeSense,43.653111839716644,-79.37947206298637,Furniture / Home Store
7362,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Nordstrom Ebar,43.654549290404454,-79.38086811347448,Coffee Shop
7363,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
7364,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Marshalls,43.65961244544049,-79.382501033805,Department Store
7365,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
7366,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Panago,43.65825817735338,-79.38431282558368,Pizza Place
7367,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
7368,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
7369,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Disney store,43.654248,-79.381232,Toy / Game Store
7370,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Bath & Body Works,43.654216369093064,-79.38099524844415,Cosmetics Shop
7371,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,MAC,43.65343821935723,-79.38064919647115,Cosmetics Shop
7372,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Eaton Centre Fountain,43.65404035826249,-79.38062489032745,Plaza
7373,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Vans,43.654825509733335,-79.38024076741966,Shoe Store
7374,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Kaiju,43.65931373162029,-79.38254704301767,Japanese Restaurant
7375,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Lou Dawg's,43.66005399324591,-79.37828641513158,BBQ Joint
7376,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
7377,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
7378,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
7379,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Fran's,43.65426474929814,-79.37912005538317,Diner
7380,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
7381,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,The Ram in the Rye,43.65794559312108,-79.37783573199916,Bar
7382,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,GoodLife Fitness Toronto Bell Trinity Centre,43.65374320109676,-79.3827049601948,Gym
7383,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
7384,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Lake Devo,43.6569936860937,-79.37689788366988,Lake
7385,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
7386,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop
7387,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Ryerson Theatre,43.65941278506566,-79.37999674976807,Movie Theater
7388,Downtown Toronto,Ryerson,43.6571618,-79.37893709999999,Starbucks,43.659260439041304,-79.38197135925293,Coffee Shop
17289,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
17290,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
17291,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
17292,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Tacos 101,43.656636132918166,-79.37696796225362,Taco Place
17293,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
17294,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Yonge-Dundas Square,43.65612487281648,-79.38062239854047,Plaza
17295,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Page One Cafe,43.65777161112601,-79.3760725691681,Café
17296,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
17297,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Salad King,43.65753339935103,-79.38158512115479,Thai Restaurant
17298,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,DAVIDsTEA,43.65647774613558,-79.38113451004028,Tea Room
17299,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
17300,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
17301,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Cineplex Cinemas Yonge-Dundas,43.65629115992916,-79.3803749656838,Movie Theater
17302,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
17303,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
17304,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Infuse Cafe,43.658068043552504,-79.38172645275614,Coffee Shop
17305,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
17306,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Banh Mi Boys,43.65918751861582,-79.3821314997463,Sandwich Place
17307,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Balzac's Coffee,43.65785440672277,-79.37919981155157,Café
17308,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,JOEY,43.6560936540828,-79.38187792357716,American Restaurant
17309,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Massey Hall,43.654194704753934,-79.37889126670004,Concert Hall
17310,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
17311,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Nordstrom,43.655041,-79.3809665,Clothing Store
17312,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,CF Toronto Eaton Centre,43.65450510177981,-79.3807598609529,Shopping Mall
17313,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
17314,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Urban Herbivore,43.65497185575342,-79.38085556030273,Vegetarian / Vegan Restaurant
17315,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Oakham Café,43.658077944767534,-79.37831497990125,Café
17316,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
17317,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Chipotle Mexican Grill,43.65648501759579,-79.38094490841218,Mexican Restaurant
17318,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
17319,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Tim Hortons,43.656755,-79.380512,Coffee Shop
17320,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
17321,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Winners,43.656452115184806,-79.38094456720667,Clothing Store
17322,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Doner Kebab House,43.658871627084466,-79.382107526143,Falafel Restaurant
17323,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
17324,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
17325,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Jack Astor's Bar & Grill,43.65654372500525,-79.38005894422531,Restaurant
17326,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
17327,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
17328,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Milestones Grill + Bar,43.65630763877396,-79.38082230024877,American Restaurant
17329,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
17330,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
17331,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
17332,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Crepe Delicious,43.654536488277245,-79.38088885547485,Food Court
17333,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
17334,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
17335,Downtown Toronto,Garden District,43.6571618,-79.37893709999999,Jugo Juice,43.65604685714169,-79.38049139064786,Juice Bar
